Result Time,Granularity Period,Object Name,Reliability,Location Update Requests,LUSR,LUSR_denom,LUSR_nom,Number of First Pagings to A Interface,Number of First Paging Responses from A Interface,Number of Repeated Paging Responses from A Interface,Paging_Success_Rates,Paging_Success_Rates_Denom,Paging_Success_Rates_Nom,Successful Location Updates During Roaming,Successful Location Updates in the VLR
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=MKHRNC01_5, SAI=641011266",Reliable,74383,99.368,74383,73913,0,0,0,95.956,15850,15209,1169,72744
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=MKHRNC01_4, SAI=64101125C",Reliable,62788,99.411,62788,62418,0,0,0,94.616,7689,7275,1090,61328
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=JNHRNC6_LAI3, SAI=641011216",Reliable,47160,98.838,47160,46612,1,0,1,98.243,16105,15822,456,46156
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=JNHRNC6_LAI2, SAI=64101120C",Reliable,91500,99.67299999999999,91500,91201,2,0,2,96.93799999999999,15707,15226,685,90516
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHRNC12_LAI3, SAI=641010FB6",Reliable,18319,96.954,18319,17761,1,0,1,98.322,15140,14886,374,17387
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHRNC12_LAI2, SAI=641010FB4",Reliable,30779,99.025,30779,30479,2,0,3,96.325,9279,8938,477,30002
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=RWHRNC5-LAI1, SAI=641010E10",Reliable,72504,99.931,72504,72454,0,0,0,95.72399999999999,5730,5485,967,71487
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=MLHRNC1-LAI1, SAI=641010DAC",Reliable,58279,99.39299999999999,58279,57925,0,0,0,97.666,10970,10714,628,57297
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=LRZRNC_LAI1, SAI=641010ABE",Reliable,67941,99.37299999999999,67941,67515,3,0,3,97.148,16026,15569,1863,65652
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHRNC4-LAI1, SAI=641010A32",Reliable,14507,89.943,14507,13048,0,0,0,98.471,11576,11399,291,12757
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=BUHRNC3-LAI1, SAI=641010A28",Reliable,0,,0,0,0,0,0,,0,0,0,0
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=BUHRNC9-LAI1, SAI=641010960",Reliable,25048,89.09299999999999,25048,22316,1,0,1,98.088,17365,17033,520,21796
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=BUHRNC3_LAI3, SAI=6410107ED",Reliable,27099,91.14399999999999,27099,24699,8,0,9,97.956,16289,15956,593,24106
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=BUHRNC3-LAI2, SAI=6410107E9",Reliable,38793,97.43799999999999,38793,37799,4,0,4,97.969,21019,20592,661,37138
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC04_LAI2, GCI=641011452",Reliable,10457,90.63799999999999,10457,9478,8943,8643,194,97.929,9753,9551,1160,8318
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC04_LAI1, GCI=641011451",Reliable,16260,96.59899999999999,16260,15707,11886,11284,358,96.374,12824,12359,2743,12964
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC18-LAI9, GCI=641010FB0",Reliable,15578,96.73899999999999,15578,15070,10553,10229,235,98.071,11507,11285,1138,13932
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC18-LAI8, GCI=641010FAE",Reliable,17026,92.75200000000001,17026,15792,11637,11319,222,98.21,12908,12677,569,15223
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC18-LAI7, GCI=641010FAD",Reliable,16715,94.44200000000001,16715,15786,10031,9782,184,98.488,11108,10940,823,14963
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC18-LAI6, GCI=641010FAC",Reliable,14779,95.48,14779,14111,11183,10901,233,98.625,12363,12193,678,13433
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=BUHBSC6-LAI1, GCI=6410108FC",Reliable,17937,91.325,17937,16381,12042,11759,243,98.65700000000001,13331,13152,527,15854
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=WAZB01-LAI4, GCI=6410104ED",Reliable,10515,95.559,10515,10048,6418,5939,302,96.37299999999999,6673,6431,1480,8568
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=WAZB01-LAI3, GCI=6410104EC",Reliable,0,,0,0,0,0,0,,0,0,0,0
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=WAZB01-LAI2, GCI=6410104DC",Reliable,15202,97.47399999999999,15202,14818,8309,7793,285,95.67399999999999,8854,8471,3490,11328
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=WAZB01-LAI1, GCI=6410104D8",Reliable,23055,91.40799999999999,23055,21074,14134,13183,526,96.06200000000001,14855,14270,3545,17529
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=LRZB01-LAI1, GCI=6410104C4",Reliable,21931,90.666,21931,19884,15201,14169,602,96.04899999999999,16048,15414,2712,17172
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=MDZB01_LAI2, GCI=6410104BF",Reliable,16482,89.84299999999999,16482,14808,8916,8200,422,94.99600000000001,9673,9189,3482,11326
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=MDZB01_LAI1, GCI=6410104BA",Reliable,19293,91.85700000000001,19293,17722,11519,10890,426,97.16799999999999,12288,11940,2837,14885
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=MDZB02-LAI2, GCI=6410104B1",Reliable,6609,83.40100000000001,6609,5512,2562,2395,107,96.366,2697,2599,1212,4300
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=MDZB02-LAI1, GCI=6410104B0",Reliable,25666,83.56200000000001,25666,21447,16316,15414,543,96.89299999999999,17444,16902,3304,18143
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=FPZB02-LAI4, GCI=6410104A9",Reliable,20257,90.46700000000001,20257,18326,12561,11685,442,95.243,13474,12833,4058,14268
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=FPZB02-LAI3, GCI=6410104A8",Reliable,13161,96.52799999999999,13161,12704,7840,7268,275,95.40799999999999,8232,7854,2568,10136
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=FPZB02-LAI2, GCI=6410104A7",Reliable,15662,95.78,15662,15001,10355,9833,273,96.829,10943,10596,2777,12224
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=FPZB02-LAI1, GCI=6410104A6",Reliable,15009,96.735,15009,14519,9669,9197,263,96.73200000000001,10466,10124,2040,12479
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=FPZB01_LAI4, GCI=641010482",Reliable,20925,93.835,20925,19635,13160,12566,353,97.311,14055,13677,2252,17383
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=FPZB01_LAI3, GCI=641010480",Reliable,0,,0,0,0,0,0,,0,0,0,0
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=FPZB01-LAI2, GCI=64101047F",Reliable,28156,95.706,28156,26947,16443,15317,653,96.125,17292,16622,5899,21048
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=FPZB01-LAI1, GCI=64101047E",Reliable,16449,93.28200000000001,16449,15344,9734,9292,265,97.12200000000001,10528,10225,2327,13017
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=RWZB01-LAI3, GCI=64101046E",Reliable,14649,96.70299999999999,14649,14166,12738,12196,350,97.84299999999999,13399,13110,1711,12455
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=RWZB01-LAI1, GCI=64101046B",Reliable,15929,94.212,15929,15007,12482,11892,306,97.01899999999999,13252,12857,1685,13322
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=RWZB01-LAI2, GCI=64101046A",Reliable,11872,93.632,11872,11116,6579,6267,219,96.993,7050,6838,2811,8305
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=RWZB02-LAI1, GCI=64101044C",Reliable,26479,93.946,26479,24876,23402,22548,528,98.00299999999999,24382,23895,1990,22886
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=MDZRNC-LAI1, SAI=641010AA0",Reliable,33564,98.054,33564,32911,0,0,0,98.064,5165,5065,789,32122
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHRNC4_LAI3, SAI=641010A48",Reliable,22775,96.101,22775,21887,6,0,6,98.09,16751,16431,363,21524
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=RWZRNC-LAI1, SAI=641010A46",Reliable,36999,99.50299999999999,36999,36815,0,0,0,97.42299999999999,5199,5065,524,36291
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHRNC4-LAI2, SAI=641010A3C",Reliable,49993,99.42,49993,49703,7,0,8,97.52799999999999,20189,19690,665,49038
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHMSC3-NULL BROADCAST LAI, GCI=64101FFFC",Reliable,0,,0,0,0,0,0,,0,0,0,0
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=JNHBSC2_LAI5, GCI=641011B9F",Reliable,10561,96.052,10561,10144,9629,9220,229,97.24600000000001,10275,9992,1055,9089
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=JNHBSC2_LAI4, GCI=641011B9E",Reliable,13886,95.816,13886,13305,11071,10470,357,96.973,11595,11244,1665,11640
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=JNHBSC2_LAI3, GCI=641011B9D",Reliable,8923,96.75,8923,8633,6960,6517,211,95.604,7553,7221,1578,7055
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=JNHBSC2_LAI1, GCI=641011B9B",Reliable,19771,90.42,19771,17877,12498,11981,249,97.176,13175,12803,2029,15848
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=JNHBSC1_LAI5, GCI=641011B9A",Reliable,9239,96.23299999999999,9239,8891,8027,7750,242,98.32799999999999,8611,8467,1000,7891
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=JNHBSC1_LAI4, GCI=641011B98",Reliable,15444,92.185,15444,14237,14406,13907,284,97.89,15544,15216,1044,13193
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=JNHBSC1_LAI3, GCI=641011B97",Reliable,10344,97.022,10344,10036,6989,6519,241,95.775,7385,7073,2069,7967
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=JNHBSC1_LAI2, GCI=641011B96",Reliable,10990,96.588,10990,10615,9249,8752,237,96.286,9855,9489,1560,9055
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=JNHBSC1_LAI1, GCI=641011B95",Reliable,7520,95.492,7520,7181,6051,5790,124,97.105,6493,6305,908,6273
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=MLHBSC1-LAI-1, GCI=64101177C",Reliable,21089,94.912,21089,20016,15320,14723,326,97.65799999999999,16226,15846,1946,18070
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=MLHBSC5-LAI1, GCI=64101177B",Reliable,29827,91.12200000000001,29827,27179,13860,13232,335,97.054,14632,14201,4294,22885
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC04_LAI3, GCI=641011453",Reliable,13441,95.945,13441,12896,8659,8293,243,97.415,9440,9196,1522,11374
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=FPZRNC-LAI1, SAI=641010AC8",Reliable,90260,99.675,90260,89967,0,0,0,97.075,12959,12580,1911,88056
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=BUHRNC9-LAI2, SAI=641010961",Reliable,10058,89.63,10058,9015,1,0,1,98.676,6572,6485,282,8733
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=BUHBSC6-LAI2, GCI=6410108FD",Reliable,15801,95.848,15801,15145,8757,8495,187,98.01100000000001,9855,9659,603,14542
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC04_LAI4, GCI=641011454",Reliable,15775,95.48700000000001,15775,15063,10528,9506,528,93.954,11297,10614,4456,10607
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=BUHBSC6-LAI4, GCI=6410108FE",Reliable,31020,96.29899999999999,31020,29872,12948,12616,315,98.62100000000001,14360,14162,980,28892
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=BUHBSC6-LAI5, GCI=641010900",Reliable,11401,91.053,11401,10381,6628,6460,122,98.462,7280,7168,524,9857
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=BUHRNC9-LAI3, SAI=641010962",Reliable,2131,87.095,2131,1856,0,0,0,98.39299999999999,2302,2265,143,1713
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=MLHRNC1-LAI2, SAI=641010DB6",Reliable,108505,99.484,108505,107945,1,0,1,97.306,15441,15025,862,107083
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHRNC10-TEST_LAI, SAI=641010A50",Reliable,21638,98.43299999999999,21638,21299,7,0,7,98.146,15532,15244,327,20972
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHRNC10-A52, SAI=641010A52",Reliable,16535,91.213,16535,15082,3,0,3,98.397,12787,12582,451,14631
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHRNC10-A51, SAI=641010A51",Reliable,15281,93.031,15281,14216,3,0,3,97.93299999999999,14222,13928,383,13833
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=JNHBSC1_LAI6, GCI=641011B99",Reliable,11974,96.64299999999999,11974,11572,7209,6752,252,96.13600000000001,7557,7265,2602,8970
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=MLHBSC1-LAI_1, GCI=64101177D",Reliable,20248,93.58,20248,18948,10866,10271,295,96.545,11376,10983,3538,15410
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=RWZRNC-LAI3, SAI=641010A47",Reliable,81419,99.654,81419,81137,0,0,0,97.344,8623,8394,1150,79987
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=FPZRNC-LAI3, SAI=641010AC9",Reliable,48059,99.64200000000001,48059,47887,0,0,0,96.85,4984,4827,1267,46620
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC5-LAI04, GCI=64101139A",Reliable,3984,89.684,3984,3573,1116,1102,16,99.24799999999999,1329,1319,185,3388
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC5-LAI05, GCI=64101139B",Reliable,5317,87.662,5317,4661,2234,2174,38,98.257,2524,2480,196,4465
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC5-LAI06, GCI=64101139C",Reliable,6367,91.97399999999999,6367,5856,1769,1733,36,98.78,2049,2024,331,5525
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=MLHBSC1-LAI_5, GCI=64101177E",Reliable,20092,96.74,20092,19437,10264,9603,397,96.234,10834,10426,3659,15778
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC04_LAI3, GCI=641011455",Reliable,5244,93.68799999999999,5244,4913,2374,1972,138,85.939,2610,2243,2959,1954
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=MDZRNC-LAI8, SAI=641010AAA",Reliable,70317,98.77,70317,69452,0,0,0,97.845,7284,7127,1165,68287
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=JNHBSC1_LAI7, GCI=641011B93",Reliable,9752,95.191,9752,9283,6872,6634,154,98.04899999999999,7431,7286,938,8345
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=JNHBSC1_LAI6, GCI=641011B94",Reliable,13230,96.251,13230,12734,9266,8802,278,97.08,9793,9507,2132,10602
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC15-LAI2, GCI=6410113A7",Reliable,15413,84.26,15413,12987,7085,6903,130,98.219,7972,7830,594,12393
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC15-LAI1, GCI=6410113A6",Reliable,19947,92.836,19947,18518,12261,11892,266,98.145,13588,13336,807,17711
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=BUHRNC11-LAI3, SAI=64101096C",Reliable,18810,97.751,18810,18387,4,0,4,97.58200000000001,17207,16791,388,17999
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=BUHRNC11-LAI2, SAI=64101096B",Reliable,9871,88.87700000000001,9871,8773,0,0,0,98.365,10457,10286,300,8473
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=BUHRNC11-LAI1, SAI=64101096A",Reliable,11862,82.33,11862,9766,0,0,0,98.135,9972,9786,359,9407
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=BUHBSC16-LAI3, GCI=641010908",Reliable,14065,90.53,14065,12733,7301,7115,129,98.48,8024,7902,529,12204
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=BUHBSC16-LAI2, GCI=641010907",Reliable,14869,91.277,14869,13572,6042,5833,123,97.488,6649,6482,529,13043
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=BUHBSC16-LAI1, GCI=641010906",Reliable,20288,92.641,20288,18795,12262,11887,259,98.31200000000001,13511,13283,907,17888
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC15-LAI3, GCI=6410113A8",Reliable,18702,93.551,18702,17496,12043,11768,207,98.661,13215,13038,671,16825
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=WAZR01_LAI1, SAI=641010A9B",Reliable,87499,99.68700000000001,87499,87225,0,0,0,96.693,12278,11872,1616,85609
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=MDZR02_LAC1, SAI=641010AB4",Reliable,24938,99.28200000000001,24938,24759,0,0,0,98.26299999999999,5355,5262,629,24130
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=MDZB01_LAI3, GCI=6410104AC",Reliable,16956,95.34100000000001,16956,16166,9986,9463,324,96.723,10864,10508,2042,14124
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=MDZB01_LAI4, GCI=6410104AD",Reliable,0,,0,0,0,0,0,,0,0,0,0
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=MDZB01_LAI5, GCI=6410104AE",Reliable,14999,95.73299999999999,14999,14359,8070,7688,262,97.185,8774,8527,1872,12487
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=MDZR02_LAC2, SAI=641010B2C",Reliable,84213,99.456,84213,83755,0,0,0,96.965,15981,15496,2008,81747
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=FPZR02_LAC1, SAI=641010ACD",Reliable,59807,99.624,59807,59582,0,0,0,95.868,6219,5962,1148,58434
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=JNHRNC6_LAI4, SAI=641011220",Reliable,43127,99.01,43127,42700,1,0,1,97.193,12682,12326,494,42206
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=BUHRNC3-LAI3, SAI=6410107EA",Reliable,28554,98.375,28554,28090,5,0,5,98.04799999999999,18031,17679,489,27601
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=JNHBSC1_LAI8, GCI=641011B92",Reliable,9685,96.52,9685,9348,7180,6766,250,96.861,7581,7343,1686,7662
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC04_LAI5, GCI=641011456",Reliable,12329,96.374,12329,11882,7612,7140,259,95.634,8222,7863,2070,9812
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHRNC4-LAI4, SAI=641010A4A",Reliable,64048,98.331,64048,62979,1,0,1,97.90299999999999,19122,18721,545,62434
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHRNC4-LAI3, SAI=641010A49",Reliable,36560,98.08,36560,35858,7,0,8,98.17299999999999,15491,15208,451,35407
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=JNHBSC2_LAI6, GCI=641011B9C",Reliable,9069,96.39399999999999,9069,8742,7052,6462,288,94.49600000000001,7486,7074,2058,6684
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHRNC10-A53, SAI=641010A53",Reliable,19341,94.447,19341,18267,4,0,5,97.34299999999999,17014,16562,519,17748
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=MLHRNC1-LAI2, SAI=641010DB1",Reliable,62802,99.444,62802,62453,2,0,2,97.115,8700,8449,762,61691
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC5-LAI-TEST, GCI=641010079",Reliable,0,,0,0,0,0,0,,0,0,0,0
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=RWHRNC5-LAI5, SAI=641010E1A",Reliable,44340,99.493,44340,44115,0,0,0,97.679,13958,13634,729,43386
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=FPZR02_LAC2, SAI=641010ACE",Reliable,42433,99.743,42433,42324,0,0,0,96.90700000000001,10994,10654,1113,41211
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHRNC12_LAI1, SAI=641010A6E",Reliable,25953,96.617,25953,25075,3,0,3,97.56200000000001,13330,13005,580,24495
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=MKHBSC17-LAI2, GCI=64101232A",Reliable,12291,96.23299999999999,12291,11828,9240,8730,278,96.34700000000001,9854,9494,1928,9900
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=MKHBSC17-LAI1, GCI=641012329",Reliable,23545,94.882,23545,22340,16876,15947,488,96.29,18140,17467,3968,18372
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=RWHBSC14-LAI2, GCI=641010520",Reliable,13809,96.806,13809,13368,7646,7150,242,95.83200000000001,8013,7679,3165,10203
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=RWHBSC14-LAI1, GCI=64101051F",Reliable,26927,95.98200000000001,26927,25845,12771,12009,387,95.859,13620,13056,5969,19876
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHRNC12-TEST_LAI2, SAI=641010A6F",Reliable,57594,99.323,57594,57204,7,0,7,97.15899999999999,20238,19663,919,56285
2024-05-25 00:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC18-LAI2, GCI=6410108A3",Reliable,12063,92.23200000000001,12063,11126,8600,8366,149,98.15100000000001,9519,9343,355,10771
